Town_county,pd_dept_plus_county,slug_pd,pd_dept,county,coverage_city,footnotes,footnotes_about_race,total_rows_2012,total_rows_2013,total_rows_2014,total_rows_2015,total_rows_2016,total_rows_2012_2016,total_incidents_2012,total_incidents_2013,total_incidents_2014,total_incidents_2015,total_incidents_2016,total_incidents_2012_2016,total_arrests_2012,total_arrests_2013,total_arrests_2014,total_arrests_2015,total_arrests_2016,total_arrests_2012_2016,rate_incidents_per_arrests_2012_2016,rank_rate_incidents_per_arrests_2012_2016,white_pct_subjects,black_pct_subjects,hispanic_pct_subjects,asian_pacific_islander_pct_subjects,white_arrests_pct_2012_2016,black_arrests_pct_2012_2016,api_arrests_pct_2012_2016,white_pct_officers,black_pct_officers,hispanic_pct_officers,asian_pacific_islander_pct_officers,pctwhite_adjpop,pctblack_adjpop,pcthisp_adjpop,pctasian_adjpop,odds_ratio_pop,odds_ratio_arrests,officers_involved_in_incidents,incidents_per_officer,total_complaince_hold,total_hands_fists,total_pepper_spray,total_baton,total_leg_strikes,total_deadly_force,total_take_down,pct_complaince_hold,pct_hands_fists,pct_pepper_spray,pct_baton,pct_leg_strikes,pct_take_down,pct_deadly_force,total_resisted_police,total_physical_attack,total_knife_attack,total_blunt_attack,total_gun_threat,total_gun_fire,total_attack_car,pct_resisted_police,pct_physical_attack,pct_knife_attack,pct_blunt_attack,pct_gun_threat,pct_gun_fire,pct_car_attack,pct_officers_injured,pct_subjects_injured,avg_police_employees_2012_2016,nyc_ofc_count,la_ofc_count,chi_ofc_count
"Mount Olive, Morris County","Mount Olive, Morris",mount-olive-morris,Mount Olive,Morris,Mount Olive,,,19,37,35,15,18,124,10,20,18,5,10,63,638,539,579,538,634,2928,21.51639344,290,80,5,0,0,85.45081967,12.15846995,2.322404372,99.19354839,0,0,0,66.7030916,6.9571552,15.2438192,9.183627,0.691895612,0.439255618,37,3.351351351,111,19,8,2,6,0,7,89.51612903,15.32258065,6.451612903,1.612903226,4.838709677,5.64516129,0,116,60,1,0,0,0,0,93.5483871,48.38709677,0.806451613,0,0,0,0,8.870967742,19.23076923,47,20,0,21
"Mountain Lakes, Morris County","Mountain Lakes, Morris",mountain-lakes-morris,Mountain Lakes,Morris,Mountain Lakes,,,0,1,0,0,1,2,0,1,0,0,1,2,54,43,29,48,138,312,6.41025641,442,50,0,0,50,78.20512821,13.78205128,8.012820513,50,0,0,0,81.52207,0.7001522,2.4048706,15.0684932,,0,2,1,2,0,0,0,0,0,0,100,0,0,0,0,0,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,13,0,0,0
"Mountainside, Union County","Mountainside, Union",mountainside-union,Mountainside,Union,Mountainside,,,3,7,2,7,2,21,1,2,2,5,2,12,91,49,65,57,24,286,41.95804196,108,50,28.57142857,21.42857143,0,66.78321678,32.51748252,0.699300699,95.23809524,0,0,0,89.1798312,1.1252976,1.7745077,6.1891366,,1.173579109,13,1.615384615,16,13,4,0,0,1,0,76.19047619,61.9047619,19.04761905,0,0,0,4.761904762,19,9,3,0,1,0,2,90.47619048,42.85714286,14.28571429,0,4.761904762,0,9.523809524,23.80952381,7.692307692,22,5,0,7
"Mullica, Atlantic County","Mullica, Atlantic",mullica-atlantic,Mullica,Atlantic,Mullica,,,1,1,2,3,4,11,1,1,2,2,4,10,228,199,216,117,149,909,11.00110011,404,70,20,10,0,78.32783278,20.1320132,0.99009901,9.090909091,0,0,0,78.1948362,7.4419614,14.3198091,0.0433934,,1.111631538,9,1.222222222,6,6,1,0,1,0,0,54.54545455,54.54545455,9.090909091,0,9.090909091,0,0,11,6,0,0,0,0,1,100,54.54545455,0,0,0,0,9.090909091,18.18181818,30,12,4,0,4
"Neptune City, Monmouth County","Neptune City, Monmouth",neptune-city-monmouth,Neptune City,Monmouth,Neptune City,,,8,17,9,9,15,58,6,12,6,6,9,39,410,530,598,518,504,2560,15.234375,356,45,50,0,0,53.4375,46.328125,0.234375,17.24137931,0,0,0,68.0900848,21.1172858,8.8037438,4.5334893,4.299168975,1.281618887,19,3.052631579,53,22,4,0,1,0,2,91.37931034,37.93103448,6.896551724,0,1.724137931,3.448275862,0,52,12,0,0,0,0,0,89.65517241,20.68965517,0,0,0,0,0,13.79310345,20,18,8,1,8
"Neptune Township, Monmouth County","Neptune Township, Monmouth",neptune-township-monmouth,Neptune Township,Monmouth,Neptune Township,,,108,130,112,169,139,658,53,65,62,76,67,323,2018,2015,2635,2396,2035,11099,29.10172088,205,24.64589235,69.40509915,4.815864023,0.283286119,38.69717993,61.00549599,0.297324083,43.16109422,9.878419453,2.279635258,0.151975684,47.6874476,36.7342909,10.4891653,2.4976554,3.954301864,1.786311467,96,6.854166667,602,177,43,5,15,0,12,91.4893617,26.89969605,6.534954407,0.759878419,2.279635258,1.823708207,0,614,179,1,10,3,0,2,93.31306991,27.20364742,0.151975684,1.519756839,0.455927052,0,0.303951368,5.775075988,16.28571429,73,52,14,53
"Netcong, Morris County","Netcong, Morris",netcong-morris,Netcong,Morris,Netcong,,,3,3,4,4,8,22,3,3,3,3,6,18,85,108,82,52,77,404,44.55445545,89,85,5,0,0,91.83168317,6.930693069,0.495049505,95.45454545,0,0,0,67.5417661,6.2052506,18.6953063,4.7732697,,0.779411765,9,2.444444444,19,2,2,0,1,0,0,86.36363636,9.090909091,9.090909091,0,4.545454545,0,0,20,7,1,0,0,0,1,90.90909091,31.81818182,4.545454545,0,0,0,4.545454545,22.72727273,30,9,8,0,8
"New Brunswick, Middlesex County","New Brunswick, Middlesex",new-brunswick-middlesex,New Brunswick,Middlesex,New Brunswick,,,172,146,149,111,167,746,108,94,93,74,119,489,1554,1413,1715,1645,2169,8496,57.55649718,33,22.11538462,45,25.96153846,1.730769231,45.49199623,52.00094162,2.283427495,74.12868633,8.981233244,12.73458445,3.887399464,23.043688,13.3059918,52.9454338,10.1719449,3.684070306,1.780089358,123,6.06504065,571,119,94,8,25,10,169,76.54155496,15.95174263,12.60053619,1.072386059,3.351206434,22.6541555,1.340482574,650,199,10,7,17,2,7,87.13136729,26.67560322,1.340482574,0.938337802,2.278820375,0.268096515,0.938337802,8.579088472,15.16966068,142,73,18,90
"New Milford, Bergen County","New Milford, Bergen",new-milford-bergen,New Milford,Bergen,New Milford,,,4,5,11,11,4,35,4,4,5,6,3,22,174,148,174,205,188,889,24.74690664,250,82.60869565,4.347826087,0,4.347826087,80.65241845,11.92350956,7.311586052,74.28571429,5.714285714,8.571428571,0,55.2243804,3.5080375,19.8509712,19.8342264,0.524741448,0.356007944,23,1.52173913,33,12,0,1,0,0,1,94.28571429,34.28571429,0,2.857142857,0,2.857142857,0,31,15,0,0,0,0,2,88.57142857,42.85714286,0,0,0,0,5.714285714,8.571428571,18.18181818,33,9,0,9
"New Providence, Union County","New Providence, Union",new-providence-union,New Providence,Union,New Providence,,,1,2,15,7,0,25,1,1,5,4,0,11,149,128,128,92,68,565,19.46902655,309,70.58823529,0,29.41176471,0,84.42477876,13.09734513,2.477876106,76,8,4,0,76.4030463,0.7850029,6.8541301,13.4153486,0,0,15,1.666666667,24,4,0,0,0,0,0,96,16,0,0,0,0,0,24,10,0,0,0,0,1,96,40,0,0,0,0,4,16,0,23,3,0,3
"Newark, Essex County","Newark, Essex",newark-essex,Newark,Essex,Newark,"This police department's use-of-force forms had spots for multiple officers on each form, as opposed to the vast majority of other departments, which require all officers involved to fill out separate forms. To make an accurate one-to-one comparison statewide, we broke up each form to create a separate log of each officer's uses of force. All duplicates were removed.",,473,607,463,445,575,2568,353,381,282,270,285,1575,15454,13664,10204,7182,8492,54996,28.63844643,213,7.235621521,73.46938776,16.38837353,0.061842919,22.91984872,76.83286057,0.161829951,30.88006231,27.29750779,39.40809969,0.19470405,10.7690584,50.1941548,35.6806153,2.0274244,2.328690158,3.028972448,730,3.517808219,1962,1089,219,33,207,57,88,76.40186916,42.40654206,8.528037383,1.285046729,8.060747664,3.426791277,2.219626168,2267,588,6,23,85,1,51,88.2788162,22.89719626,0.23364486,0.895638629,3.309968847,0.03894081,1.985981308,7.398753894,18.59014348,1088,374,49,432
"Newfield, Gloucester County","Newfield, Gloucester",newfield-gloucester,Newfield,Gloucester,Newfield,Newfield disbanded its police force in late 2017 and is now patrolled by Franklin police.,,2,2,4,1,0,9,1,2,3,1,0,7,70,60,47,73,89,339,20.64896755,298,50,12.5,25,0,77.28613569,22.71386431,0,0,0,0,0,91.3354531,3.100159,3.9745628,0,,0.850649351,7,1.285714286,9,0,0,0,0,0,0,100,0,0,0,0,0,0,8,4,0,0,2,0,0,88.88888889,44.44444444,0,0,22.22222222,0,0,0,0,5,0,0,0
"Newton, Sussex County","Newton, Sussex",newton-sussex,Newton,Sussex,Newton,,,38,7,12,10,14,81,17,4,5,5,7,38,229,176,212,169,136,922,41.21475054,109,71.79487179,23.07692308,5.128205128,0,88.93709328,10.41214751,0.542299349,98.7654321,0,1.234567901,0,74.6543779,7.4796172,16.1467565,1.2761432,3.214234075,2.745535714,22,3.681818182,76,27,6,0,0,0,1,93.82716049,33.33333333,7.407407407,0,0,1.234567901,0,81,31,2,0,3,0,0,100,38.27160494,2.469135802,0,3.703703704,0,0,18.51851852,25.64102564,22,15,2,15
"North Arlington, Bergen County","North Arlington, Bergen",north-arlington-bergen,North Arlington,Bergen,North Arlington,,,5,18,17,15,12,67,3,9,8,7,7,34,240,250,247,281,277,1295,26.25482625,238,77.77777778,2.777777778,16.66666667,2.777777778,87.25868726,10.19305019,2.471042471,88.05970149,7.462686567,2.985074627,0,60.8540305,1.5860566,26.832244,9.6470588,2.256948933,0.305735931,21,3.19047619,56,16,13,0,1,0,0,83.58208955,23.88059701,19.40298507,0,1.492537313,0,0,62,36,0,0,0,0,0,92.53731343,53.73134328,0,0,0,0,0,14.92537313,11.76470588,27,12,0,15
"North Bergen, Hudson County","North Bergen, Hudson",north-bergen-hudson,North Bergen,Hudson,North Bergen,,,51,47,32,53,32,215,31,27,14,30,17,119,801,944,941,808,948,4442,26.78973435,231,63.7037037,17.03703704,14.07407407,0,86.08734804,11.97658712,1.778478163,12.09302326,0.930232558,2.325581395,0,14.1553995,4.0344947,75.2578436,6.8144392,1.027516495,1.92236405,88,2.443181818,177,79,20,9,6,0,8,82.3255814,36.74418605,9.302325581,4.186046512,2.790697674,3.720930233,0,202,90,3,3,0,0,0,93.95348837,41.86046512,1.395348837,1.395348837,0,0,0,13.95348837,26.44628099,118,56,0,57
"North Brunswick, Middlesex County","North Brunswick, Middlesex",north-brunswick-middlesex,North Brunswick,Middlesex,North Brunswick,,,45,37,40,20,38,180,33,22,19,13,20,107,1074,1185,1161,989,1229,5638,18.97836112,313,40,50,7.272727273,0,49.71621142,46.64774743,3.618304363,7.777777778,0.555555556,0.555555556,0.555555556,35.8008283,18.7302961,19.2866415,25.2797181,3.064285714,1.332224335,54,3.333333333,165,57,12,1,2,0,16,91.66666667,31.66666667,6.666666667,0.555555556,1.111111111,8.888888889,0,171,57,2,0,1,0,1,95,31.66666667,1.111111111,0,0.555555556,0,0.555555556,4.444444444,16.36363636,78,23,0,28
"North Caldwell, Essex County","North Caldwell, Essex",north-caldwell-essex,North Caldwell,Essex,North Caldwell,,"This police department's racial breakdown is missing for more than 15 percent of the forms, which may skew the results due to the smaller sample size.",1,0,0,2,2,5,1,0,0,2,1,4,34,43,34,35,24,170,23.52941176,265,40,20,0,0,95.29411765,4.705882353,0,40,0,0,0,90.9586742,0,4.1325781,4.9087476,,10.125,4,1.25,3,0,0,0,0,0,0,60,0,0,0,0,0,0,2,1,0,0,0,0,0,40,20,0,0,0,0,0,0,0,15,0,0,0
"North Haledon, Passaic County","North Haledon, Passaic",north-haledon-passaic,North Haledon,Passaic,North Haledon,,,4,5,3,9,4,25,4,5,3,4,1,17,89,65,75,65,59,353,48.15864023,66,52.94117647,11.76470588,35.29411765,0,90.08498584,9.348441926,0.566572238,64,0,0,0,85.5519201,0,9.4541071,4.4429137,,2.141414141,15,1.666666667,25,17,1,0,0,0,0,100,68,4,0,0,0,0,25,12,0,0,0,0,1,100,48,0,0,0,0,4,24,23.52941176,18,10,0,10
"North Hanover, Burlington County","North Hanover, Burlington",north-hanover-burlington,North Hanover,Burlington,North Hanover,This is a part-time department that shares its patrol with the State Police.,,5,1,3,10,8,27,3,1,2,6,5,17,119,82,94,90,80,465,36.55913978,142,72.22222222,22.22222222,5.555555556,0,74.83870968,24.08602151,0.215053763,0,0,0,0,62.1768216,15.621045,14.5000904,3.4351835,0.995081019,0.956043956,10,2.7,26,3,2,0,0,0,0,96.2962963,11.11111111,7.407407407,0,0,0,0,27,12,0,0,0,0,0,100,44.44444444,0,0,0,0,0,3.703703704,0,10,1,0,2
"North Plainfield, Somerset County","North Plainfield, Somerset",north-plainfield-somerset,North Plainfield,Somerset,North Plainfield,,,44,59,72,34,60,270,24,31,35,20,33,144,641,489,633,553,450,2766,52.06073753,52,50,35.71428571,12.98701299,1.298701299,52.67534346,46.02313811,1.229211858,0,0,0,0,27.0296858,20.5138592,46.5424455,4.89555,1.079004476,0.817528897,39,6.923076923,218,61,19,4,6,0,37,80.74074074,22.59259259,7.037037037,1.481481481,2.222222222,13.7037037,0,239,55,0,3,0,0,1,88.51851852,20.37037037,0,1.111111111,0,0,0.37037037,8.518518519,17.21854305,45,28,6,29
"North Wildwood, Cape May County","North Wildwood, Cape May",north-wildwood-cape-may,North Wildwood,Cape May,North Wildwood,,,39,38,72,38,27,214,25,22,49,27,20,143,1003,1431,1309,1481,1197,6421,22.27067435,282,90.90909091,8.391608392,0.699300699,0,89.37860146,10.0451643,0.529512537,94.39252336,1.869158879,3.271028037,0.46728972,97.1682164,2.8317836,0,0,2.786877794,0.821323792,88,2.431818182,178,157,15,2,17,0,1,83.17757009,73.36448598,7.009345794,0.934579439,7.943925234,0.46728972,0,188,113,0,1,0,0,0,87.85046729,52.80373832,0,0.46728972,0,0,0,7.943925234,20.97902098,26,42,3,42
"Northfield City, Atlantic County","Northfield, Atlantic",northfield-atlantic,Northfield,Atlantic,Northfield City,,,0,0,4,4,7,15,0,0,2,3,3,8,256,218,191,213,170,1048,7.633587786,435,50,37.5,12.5,0,71.75572519,27.57633588,0.286259542,100,0,0,0,81.2668678,1.3811716,9.5729481,6.6200984,,1.951557093,10,1.5,15,3,1,0,0,0,1,100,20,6.666666667,0,0,6.666666667,0,15,11,0,0,0,0,0,100,73.33333333,0,0,0,0,0,6.666666667,25,21,3,0,4
"Northvale, Bergen County","Northvale, Bergen",northvale-bergen,Northvale,Bergen,Northvale & Rockleigh Borough,,,0,0,1,1,0,2,0,0,1,1,0,2,84,73,73,99,51,380,5.263157895,453,100,0,0,0,81.05263158,11.57894737,7.368421053,100,0,0,0,60.052356,2.9842932,9.8691099,27.7486911,,0,2,1,2,1,0,0,0,0,0,100,50,0,0,0,0,0,2,2,0,0,0,0,0,100,100,0,0,0,0,0,50,50,13,1,0,1
"Norwood, Bergen County","Norwood, Bergen",norwood-bergen,Norwood,Bergen,Norwood,,,2,0,0,1,0,3,2,0,0,0,0,2,83,94,75,61,55,368,5.434782609,452,66.66666667,0,0,33.33333333,83.9673913,7.336956522,8.695652174,100,0,0,0,56.7916261,1.728335,8.8364167,31.9620253,,0,3,1,3,0,0,0,0,0,0,100,0,0,0,0,0,0,2,2,0,0,0,0,0,66.66666667,66.66666667,0,0,0,0,0,0,0,14,0,0,0
"Nutley, Essex County","Nutley, Essex",nutley-essex,Nutley,Essex,Nutley,,,34,43,62,32,78,249,19,18,29,15,25,106,272,281,281,307,361,1502,70.57256991,15,53.22580645,14.51612903,16.12903226,4.838709677,82.29027963,14.18109188,3.462050599,34.13654618,0.401606426,4.016064257,0,67.4003941,3.2200702,14.9949536,11.9911568,7.032931343,1.582586428,65,3.830769231,205,45,3,2,7,0,21,82.32931727,18.07228916,1.204819277,0.803212851,2.81124498,8.43373494,0,229,46,1,3,0,0,2,91.96787149,18.47389558,0.401606426,1.204819277,0,0,0.803212851,7.630522088,18.18181818,68,34,2,36
"Oakland, Bergen County","Oakland, Bergen",oakland-bergen,Oakland,Bergen,Oakland,,,5,7,1,3,5,21,2,5,1,2,4,14,192,149,113,116,133,703,19.91465149,304,92.85714286,0,7.142857143,0,93.74110953,4.836415363,1.422475107,23.80952381,0,0,0,86.6742128,1.0804692,7.6250257,4.3012966,,0,15,1.4,17,9,1,1,0,0,1,80.95238095,42.85714286,4.761904762,4.761904762,0,4.761904762,0,18,12,0,0,0,0,2,85.71428571,57.14285714,0,0,0,0,9.523809524,23.80952381,14.28571429,24,6,0,7
"Oaklyn, Camden County","Oaklyn, Camden",oaklyn-camden,Oaklyn,Camden,Oaklyn,,,0,1,6,10,7,24,0,1,5,9,7,22,204,224,148,244,240,1060,20.75471698,297,59.09090909,40.90909091,0,0,66.88679245,32.73584906,0.188679245,100,0,0,0,90.0066181,2.5148908,3.1436135,2.2832561,,1.41454223,7,3.428571429,20,8,0,0,0,0,0,83.33333333,33.33333333,0,0,0,0,0,22,6,0,0,0,0,0,91.66666667,25,0,0,0,0,0,12.5,27.27272727,14,6,0,6
"Ocean City, Cape May County","Ocean City, Cape May",ocean-city-cape-may,Ocean City,Cape May,Ocean City,,,20,52,30,13,39,154,15,35,23,11,22,106,843,639,399,477,468,2826,37.50884643,135,78.30188679,19.81132075,1.886792453,0,81.17480538,18.11748054,0.566171267,98.7012987,0.649350649,0.649350649,0,85.7367668,1.6595136,7.4964235,2.9184549,13.8927847,1.133612575,56,2.75,141,49,10,1,19,0,2,91.55844156,31.81818182,6.493506494,0.649350649,12.33766234,1.298701299,0,150,60,4,0,0,0,0,97.4025974,38.96103896,2.597402597,0,0,0,0,14.28571429,23.58490566,59,28,0,28
"Ocean Gate, Ocean County","Ocean Gate, Ocean",ocean-gate-ocean,Ocean Gate,Ocean,Ocean Gate,,,3,2,2,1,3,11,2,2,2,1,3,10,108,59,62,45,51,325,30.76923077,190,100,0,0,0,93.23076923,6.769230769,0,100,0,0,0,92,3.2903226,5.2903226,0,,0,9,1.222222222,10,2,0,0,0,0,0,90.90909091,18.18181818,0,0,0,0,0,11,6,0,0,0,0,0,100,54.54545455,0,0,0,0,0,18.18181818,20,8,4,0,4
"Ocean Port, Monmouth County","Oceanport, Monmouth",oceanport-monmouth,Oceanport,Monmouth,Oceanport,,,14,17,9,8,9,57,8,11,7,3,5,34,170,199,149,213,248,979,34.72931563,157,79.41176471,14.70588235,2.941176471,0,80.69458631,18.79468846,0.408580184,98.24561404,1.754385965,0,0,90.591195,1.4591195,4.2264151,2.2641509,14.11050157,0.795088567,19,3,53,24,2,0,0,0,3,92.98245614,42.10526316,3.50877193,0,0,5.263157895,0,56,22,0,0,0,0,0,98.24561404,38.59649123,0,0,0,0,0,14.03508772,29.41176471,14,12,0,12
"Ocean Township, Monmouth County","Ocean Township, Monmouth",ocean-township-monmouth,Ocean Township,Monmouth,Ocean Township ,,,1,31,43,48,63,186,1,20,30,22,30,103,782,1030,1059,758,1152,4781,21.54361012,289,49.57264957,41.02564103,7.692307692,0,60.17569546,38.56933696,0.920309559,96.77419355,3.225806452,0,0,71.0160876,9.2700309,12.1626579,5.7118902,5.233633143,1.291196051,54,3.444444444,160,60,3,0,5,0,10,86.02150538,32.25806452,1.612903226,0,2.688172043,5.376344086,0,154,38,0,1,2,0,0,82.79569892,20.43010753,0,0.537634409,1.075268817,0,0,6.451612903,14.15929204,60,22,1,23
"Ocean Township, Ocean County","Ocean Township, Ocean",ocean-township-ocean,Ocean Township,Ocean,Ocean Township,,,9,23,12,9,15,68,3,13,6,4,10,36,315,319,276,247,273,1430,25.17482517,243,92.30769231,2.564102564,2.564102564,0,96.57342657,2.937062937,0.41958042,100,0,0,0,94.5327646,0.0387747,4.0907328,0.8336565,76.1875,0.913359788,17,4,58,6,6,0,1,0,0,85.29411765,8.823529412,8.823529412,0,1.470588235,0,0,57,19,0,0,0,0,0,83.82352941,27.94117647,0,0,0,0,0,2.941176471,7.692307692,20,5,1,8
"Ogdensburg, Sussex County","Ogdensburg, Sussex",ogdensburg-sussex,Ogdensburg,Sussex,Ogdensburg,,,0,0,2,2,1,5,0,0,2,1,1,4,32,44,32,39,32,179,22.34636872,281,100,0,0,0,94.41340782,5.586592179,0,100,0,0,0,91.0136986,0.2739726,6.4657534,2.1917808,,0,4,1.25,5,1,0,0,0,0,0,100,20,0,0,0,0,0,5,3,0,0,0,0,0,100,60,0,0,0,0,0,20,50,6,3,0,3
"Old Bridge, Middlesex County","Old Bridge, Middlesex",old-bridge-middlesex,Old Bridge,Middlesex,Old Bridge,,,9,8,12,10,39,78,8,7,11,9,21,56,853,885,873,818,770,4199,13.33650869,385,76.66666667,20,1.666666667,0,76.87544653,16.1228864,6.787330317,96.15384615,3.846153846,0,0,65.6703314,6.7661672,12.1415887,14.5978411,3.012111166,1.243850748,41,1.902439024,64,20,4,0,4,2,7,82.05128205,25.64102564,5.128205128,0,5.128205128,8.974358974,2.564102564,65,24,2,2,1,0,0,83.33333333,30.76923077,2.564102564,2.564102564,1.282051282,0,0,8.974358974,10.16949153,87,13,0,15
"Old Tappan, Bergen County","Old Tappan, Bergen",old-tappan-bergen,Old Tappan,Bergen,Old Tappan,,,3,0,3,0,2,8,1,0,1,0,1,3,72,67,81,69,58,347,8.645533141,428,100,0,0,0,87.60806916,6.916426513,4.610951009,100,0,0,0,67.8529618,2.2477172,6.0875673,22.2898619,,0,5,1.6,6,2,1,0,0,0,0,75,25,12.5,0,0,0,0,8,8,0,0,0,0,0,100,100,0,0,0,0,0,25,33.33333333,12,2,0,2
"Oradell, Bergen County","Oradell, Bergen",oradell-bergen,Oradell,Bergen,Oradell,,,1,2,0,0,1,4,1,2,0,0,1,4,126,83,76,101,153,539,7.421150278,438,100,0,0,0,83.11688312,12.80148423,3.710575139,100,0,0,0,75.6514523,2.1742739,5.3112033,14.406639,,0,3,1.333333333,4,0,1,0,0,0,0,100,0,25,0,0,0,0,4,1,0,0,0,0,0,100,25,0,0,0,0,0,25,25,20,1,0,2
"Orange, Essex County","Orange, Essex",orange-essex,Orange,Essex,Orange,,,62,69,50,40,65,286,37,47,27,26,41,178,862,831,635,586,591,3505,50.78459344,57,9.836065574,80.87431694,2.732240437,0,14.29386591,85.16405136,0.399429387,25.17482517,51.3986014,0,1.748251748,2.2459216,72.0412129,23.7245244,1.6584572,0.244208171,1.380011167,70,4.085714286,240,96,12,2,11,6,73,83.91608392,33.56643357,4.195804196,0.699300699,3.846153846,25.52447552,2.097902098,255,89,1,10,3,0,1,89.16083916,31.11888112,0.34965035,3.496503497,1.048951049,0,0.34965035,7.692307692,16.11111111,103,32,5,37
"Palisades Park, Bergen County","Palisades Park, Bergen",palisades-park-bergen,Palisades Park,Bergen,Palisades Park,,,8,4,3,2,1,20,5,4,2,1,1,15,158,206,232,220,201,1017,14.74926254,361,50,6.25,0,37.5,53.09734513,5.604719764,41.19960669,85,0,0,15,14.4742603,1.7138925,22.7559892,58.6038656,,1.184210526,16,1.25,16,11,2,1,0,2,0,80,55,10,5,0,0,10,19,11,2,0,0,0,0,95,55,10,0,0,0,0,25,40,32,10,0,11
"Palmyra, Burlington County","Palmyra, Burlington",palmyra-burlington,Palmyra,Burlington,Palmyra,,,4,23,17,19,18,81,2,13,10,11,14,50,649,965,960,753,793,4120,12.13592233,394,58.82352941,39.21568627,1.960784314,0,58.51941748,40.58252427,0.873786408,1.234567901,0,0,0,69.7635135,16.1411411,8.0518018,4.1478979,3.100631951,0.961323764,22,3.681818182,68,29,1,0,3,0,4,83.95061728,35.80246914,1.234567901,0,3.703703704,4.938271605,0,81,17,0,0,0,0,2,100,20.98765432,0,0,0,0,2.469135802,9.87654321,5.882352941,17,7,0,7
"Paramus, Bergen County","Paramus, Bergen",paramus-bergen,Paramus,Bergen,Paramus,,,56,46,48,53,68,271,42,31,29,31,41,174,1120,966,942,1044,1251,5323,32.68833365,170,49.72972973,46.48648649,0,1.621621622,59.57167011,35.22449746,5.091114033,97.78597786,0.36900369,0,0.36900369,56.6150309,3.1693032,9.8691773,29.0108928,16.29886666,1.580904348,60,4.516666667,253,82,39,0,3,0,4,93.35793358,30.25830258,14.39114391,0,1.10701107,1.47601476,0,251,97,3,0,3,0,7,92.6199262,35.79335793,1.10701107,0,1.10701107,0,2.58302583,6.273062731,8.743169399,82,29,6,38
"Park Ridge, Bergen County","Park Ridge, Bergen",park-ridge-bergen,Park Ridge,Bergen,Park Ridge,,,5,10,9,6,9,39,3,8,7,4,4,26,67,62,80,64,89,362,71.82320442,13,85.71428571,3.571428571,0,0,91.43646409,7.182320442,1.38121547,100,0,0,0,73.7029255,2.9254889,18.7813157,3.2164215,0.740981475,0.530448718,14,2.785714286,38,17,2,1,1,0,1,97.43589744,43.58974359,5.128205128,2.564102564,2.564102564,2.564102564,0,39,21,0,1,0,0,0,100,53.84615385,0,2.564102564,0,0,0,2.564102564,17.85714286,18,5,0,5
"Parsippany, Morris County","Parsippany-Troy, Morris",parsippany-troy-morris,Parsippany-Troy,Morris,Parsippany-Troy,,,43,35,31,17,31,158,23,26,20,13,15,98,359,222,474,415,445,1915,51.17493473,55,74.28571429,13.33333333,7.619047619,0.952380952,79.2689295,13.10704961,7.25848564,0,0,0,0,49.5925174,4.7945034,10.5418892,33.1728479,1.928471385,1.085504137,62,2.548387097,1,1,1,0,1,0,2,0.632911392,0.632911392,0.632911392,0,0.632911392,1.265822785,0,0,0,0,0,0,1,0,0,0,0,0,0,0.632911392,0,7.594936709,25,96,26,2,26
"Passaic, Passaic County","Passaic, Passaic",passaic-passaic,Passaic,Passaic,Passaic,,,48,85,123,190,156,602,38,64,85,123,112,422,2548,2497,2797,2776,3254,13872,30.42099193,193,24.72160356,33.63028953,40.08908686,0.445434298,65.08794694,34.33535179,0.519031142,32.05980066,7.142857143,53.48837209,4.983388704,13.7975324,11.8222862,72.9673452,3.6585841,1.673084118,2.578772558,127,4.74015748,466,203,73,16,38,9,10,77.40863787,33.72093023,12.12624585,2.657807309,6.312292359,1.661129568,1.495016611,508,215,9,15,3,0,5,84.38538206,35.71428571,1.495016611,2.491694352,0.49833887,0,0.830564784,11.79401993,25.17162471,150,84,13,88
"Paterson, Passaic County","Paterson, Passaic",paterson-passaic,Paterson,Passaic,Paterson,,,340,393,415,328,387,1869,255,296,299,233,271,1358,5393,5280,6332,6073,5136,28214,48.13213298,67,8.480325645,54.68113976,31.41112619,0.13568521,46.10477068,53.1792727,0.595449068,0,0.053504548,0,0,8.143967,29.1499489,60.7118106,3.9101255,1.778504052,5.590214876,326,5.733128834,1120,776,231,118,86,5,188,59.92509363,41.51952916,12.35955056,6.313536651,4.601391118,10.058855,0.267522739,1651,528,12,13,11,2,7,88.33600856,28.25040128,0.642054575,0.695559123,0.588550027,0.107009096,0.374531835,8.667736758,24.36860068,377,233,35,252
"Paulsboro, Gloucester County","Paulsboro, Gloucester",paulsboro-gloucester,Paulsboro,Gloucester,Paulsboro,,,34,26,31,15,23,129,24,17,16,14,16,87,586,540,436,310,396,2268,38.35978836,128,31.11111111,68.88888889,0,0,38.84479718,60.97883598,0.132275132,0,0,0,0,54.7140986,36.5779136,11.3269315,0,3.098491306,1.410546431,25,5.16,96,16,24,4,6,0,10,74.41860465,12.40310078,18.60465116,3.100775194,4.651162791,7.751937985,0,114,55,0,1,0,0,0,88.37209302,42.63565891,0,0.775193798,0,0,0,16.27906977,24.44444444,17,22,3,24
